CRN,M Start Time,M End Time,T Start Time,T End Time,W Start Time,W End Time,R Start Time,R End Time,F Start Time,F End Time,Course Code
52159,,,910,990,,,910,990,,,NPB 100
52159,,,,,,,,,730,780,NPB 100
52160,,,,,,,,,850,900,NPB 100
52160,,,910,990,,,910,990,,,NPB 100
52164,,,,,,,1380,830,,,NPB 100L
52164,,,730,780,,,,,,,NPB 100L
52165,,,730,780,,,,,,,NPB 100L
52165,,,,,,,1120,1290,,,NPB 100L
52166,,,,,,,880,1050,,,NPB 100L
52166,,,730,780,,,,,,,NPB 100L
52167,970,1020,970,1020,970,1020,970,1020,970,1020,NPB 101
52168,,,,,,,,,540,620,NPB 101D
52169,,,,,,,,,630,710,NPB 101D
52170,,,,,,,,,730,810,NPB 101D
52171,,,,,,,,,820,900,NPB 101D
52172,,,,,,,,,600,680,NPB 101D
52173,,,,,,,,,630,710,NPB 101D
52174,,,,,,,,,790,870,NPB 101D
52175,,,,,,,,,880,960,NPB 101D
52176,,,,,,,,,850,930,NPB 101D
52177,,,540,710,,,,,,,NPB 101L
52177,,,,,,,540,710,,,NPB 101L
52178,,,790,960,,,,,,,NPB 101L
52178,,,,,,,790,900,,,NPB 101L
52179,,,1030,1200,,,,,,,NPB 101L
52179,,,,,,,1090,1200,,,NPB 101L
52180,,,,,540,710,,,,,NPB 101L
52180,,,,,,,,,540,650,NPB 101L
52181,,,,,790,960,,,,,NPB 101L
52181,,,,,,,,,850,960,NPB 101L
52183,,,540,650,,,,,,,NPB 101L
52183,,,,,,,540,710,,,NPB 101L
52184,,,790,900,,,,,,,NPB 101L
52184,,,,,,,790,960,,,NPB 101L
52185,,,,,,,1030,1200,,,NPB 101L
52185,,,1090,1200,,,,,,,NPB 101L
52186,,,,,,,,,540,710,NPB 101L
52186,,,,,600,710,,,,,NPB 101L
@,,,,,,,,,790,960,NPB 101L
@,,,,,790,900,,,,,NPB 101L
@,,,,,,,,,,,NPB 106
@,,,,,,,,,,,NPB 106
@,,,,,,,,,910,960,NPB 106
@,,,,,,,,,,,NPB 106
52206,790,840,790,840,790,840,790,840,,,NPB 109
52207,,,,,,,,,600,650,NPB 110A
52207,,,600,710,,,600,710,,,NPB 110A
52208,,,600,710,,,600,710,,,NPB 110A
52208,,,,,,,,,660,710,NPB 110A
52209,,,,,,,,,730,780,NPB 110A
52209,,,600,710,,,600,710,,,NPB 110A
52210,,,,,,,,,790,840,NPB 110A
52210,,,600,710,,,600,710,,,NPB 110A
52211,850,960,,,850,960,,,,,NPB 110B
52211,,,600,650,,,,,,,NPB 110B
52212,850,960,,,850,960,,,,,NPB 110B
52212,,,660,710,,,,,,,NPB 110B
52213,850,960,,,850,960,,,,,NPB 110B
52213,,,730,780,,,,,,,NPB 110B
52214,850,960,,,850,960,,,,,NPB 110B
52214,,,790,840,,,,,,,NPB 110B
52215,850,960,,,850,960,,,,,NPB 110B
52215,,,850,900,,,,,,,NPB 110B
52216,850,960,,,850,960,,,,,NPB 110B
52216,,,910,960,,,,,,,NPB 110B
52217,,,540,590,540,590,540,590,540,590,NPB 110C
52217,,,,,,,,,600,650,NPB 110C
52218,,,,,,,,,850,900,NPB 110C
52218,,,540,590,540,590,540,590,540,590,NPB 110C
52219,,,540,590,540,590,540,590,540,590,NPB 110C
52219,,,,,,,,,910,960,NPB 110C
52220,,,,,,,,,660,710,NPB 110C
52220,,,540,590,540,590,540,590,540,590,NPB 110C
52221,,,540,590,540,590,540,590,540,590,NPB 110C
52221,,,,,,,,,730,780,NPB 110C
52222,,,540,590,540,590,540,590,540,590,NPB 110C
52222,,,,,,,,,790,840,NPB 110C
62664,,,820,900,,,820,900,,,NPB 150
62664,,,,,,,,,540,710,NPB 150
62669,,,820,900,,,820,900,,,NPB 150
62669,,,,,,,,,730,900,NPB 150
52224,,,540,620,,,540,620,,,NPB 152
52225,850,900,,,850,900,,,850,900,NPB 157
52225,,,,,,,,,,,NPB 157
52226,850,930,,,850,930,,,,,NPB 163
52226,940,960,,,940,960,,,,,NPB 163
52229,730,840,,,730,840,,,,,NPB 168
52230,,,540,620,,,540,620,,,NPB 173
@,,,,,,,,,,,NPB 190C
@,,,,,,,,,,,NPB 192
@,,,,,,,,,,,NPB 194HA
@,,,,,,,,,,,NPB 194HB
@,,,,,,,,,,,NPB 194HC
52296,,,,,,,,,,,NPB 194HC
@,,,,,,,,,,,NPB 197T
@,,,,,,,,,,,NPB 198
@,,,,,,,,,,,NPB 199
62079,,,,,,,,,,,NPB 211
52352,,,780,870,,,,,,,NPB 271C
52539,,,,,,,,,,,NSC 200LB
61924,,,,,,,,,,,NSC 211
52540,,,,,,,910,1020,,,NSC 223
52540,,,910,1020,,,,,,,NSC 223
52541,,,790,860,,,,,,,NSC 271C
@,,,,,,,,,,,NSC 290C
@,,,,,,,,,,,NSC 298
@,,,,,,,,,,,NSC 299
@,,,,,,,,,,,NRS 450C
52794,,,630,710,,,630,710,,,NUT 010
52795,,,,,,,,,,,NUT 010V
52795,,,,,,,,,,,NUT 010V
52797,,,820,900,,,,,,,NUT 011
52798,,,820,900,,,,,,,NUT 011
52799,,,730,810,,,,,,,NUT 011
52800,,,910,990,,,,,,,NUT 011
52801,,,910,990,,,,,,,NUT 011
52802,,,,,,,820,900,,,NUT 011
52803,,,,,,,820,900,,,NUT 011
52804,,,,,,,730,810,,,NUT 011
52805,,,,,,,910,990,,,NUT 011
52806,,,,,,,910,990,,,NUT 011
@,,,,,,,,,,,NUT 099
52846,,,820,900,,,820,900,,,NUT 105
52847,,,,,480,590,,,,,NUT 111B
52848,790,960,,,,,,,,,NUT 112
52848,,,630,710,,,630,710,,,NUT 112
52849,,,630,710,,,630,710,,,NUT 112
52849,,,850,1020,,,,,,,NUT 112
52850,,,630,710,,,630,710,,,NUT 112
52850,,,,,790,960,,,,,NUT 112
52851,,,630,710,,,630,710,,,NUT 112
52851,,,,,970,1140,,,,,NUT 112
52852,,,630,710,,,630,710,,,NUT 112
52852,,,,,,,850,1020,,,NUT 112
52853,,,,,,,,,1320,770,NUT 112
52853,,,630,710,,,630,710,,,NUT 112
52854,,,630,710,,,630,710,,,NUT 112
52854,1030,1200,,,,,,,,,NUT 112
52855,,,630,710,,,630,710,,,NUT 112
52855,,,,,,,,,850,1020,NUT 112
52856,,,630,710,,,630,710,,,NUT 112
52856,,,1030,1200,,,,,,,NUT 112
62363,540,590,,,540,590,,,540,590,NUT 115
62363,,,1380,830,,,,,,,NUT 115
62364,540,590,,,540,590,,,540,590,NUT 115
62364,,,,,850,1020,,,,,NUT 115
62365,,,,,,,480,650,,,NUT 115
62365,540,590,,,540,590,,,540,590,NUT 115
62366,540,590,,,540,590,,,540,590,NUT 115
62366,,,,,,,1380,830,,,NUT 115
@,,,,,,,,,,,NUT 130
52907,,,540,620,,,540,620,,,NUT 141
52907,,,,,,,,,850,900,NUT 141
52908,600,710,,,600,710,,,,,NUT 142
52909,,,,,600,650,,,,,NUT 190
52910,,,,,660,710,,,,,NUT 190
52911,,,,,790,840,,,,,NUT 190
52912,,,,,730,780,,,,,NUT 190
@,,,,,,,,,,,NUT 190C
@,,,,,,,,,,,NUT 192
@,,,,,,,,,,,NUT 197T
@,,,,,,,,,,,NUT 198
@,,,,,,,,,,,NUT 199
53113,,,730,810,,,730,810,,,NUT 219B
@,,,,,,,,,,,NUT 230
@,,,,,,,,,,,NUT 290C
53287,,,,,730,780,,,,,NUT 291
53288,730,780,,,,,,,,,NUT 291
@,,,,,,,,,,,NUT 297T
@,,,,,,,,,,,NUT 298
@,,,,,,,,,,,NUT 299
52742,540,650,,,540,650,,,,,NUB 210C
52742,,,,,,,,,540,590,NUB 210C
54383,,,,,850,1020,,,,,PFS 265D
@,,,,,,,,,,,PFS 270A
@,,,,,,,,,,,PFS 270B
@,,,,,,,,,,,PFS 270C
@,,,,,,,,,,,PFS 270C
@,,,,,,,,,,,PFS 290
@,,,,,,,,,,,PFS 290
@,,,,,,,,,,,PFS 298
@,,,,,,,,,,,PFS 299
@,,,,,,,,,,,PFS 299D
@,,,,,,,,,,,PFS 459
@,,,,,,,,,,,PFS 459
54371,730,780,730,780,730,780,730,780,730,780,PER 003
54372,790,840,790,840,790,840,790,840,790,840,PER 023
@,,,,,,,,,,,PER 098
@,,,,,,,,,,,PER 099
62891,820,900,,,820,900,,,,,PER 101
59148,540,590,540,590,540,590,540,590,,,PTX 203
@,,,,,,,,,,,PTX 230
@,730,780,,,,,,,,,PTX 230
59152,,,,,,,,,600,710,PTX 290
59153,,,,,,,,,,,PTX 290
59155,,,,,,,,,,,PTX 290
59157,,,,,,,,,,,PTX 290C
@,,,,,,,,,,,PTX 299
55078,540,590,,,540,590,,,540,590,PHI 001
55078,1090,1140,,,,,,,,,PHI 001
55079,1150,1200,,,,,,,,,PHI 001
55079,540,590,,,540,590,,,540,590,PHI 001
55080,540,590,,,540,590,,,540,590,PHI 001
55080,,,1090,1140,,,,,,,PHI 001
55081,540,590,,,540,590,,,540,590,PHI 001
55081,,,1150,1200,,,,,,,PHI 001
55082,,,,,1090,1140,,,,,PHI 001
55082,540,590,,,540,590,,,540,590,PHI 001
55083,540,590,,,540,590,,,540,590,PHI 001
55083,,,,,1150,1200,,,,,PHI 001
55084,660,710,,,660,710,,,660,710,PHI 005
55084,1090,1140,,,,,,,,,PHI 005
55085,660,710,,,660,710,,,660,710,PHI 005
55085,1150,1200,,,,,,,,,PHI 005
55086,660,710,,,660,710,,,660,710,PHI 005
55086,,,,,1090,1140,,,,,PHI 005
55087,660,710,,,660,710,,,660,710,PHI 005
55087,,,,,1150,1200,,,,,PHI 005
62579,660,710,,,660,710,,,660,710,PHI 005
62579,,,,,,,,,1090,1140,PHI 005
62580,,,,,,,,,1150,1200,PHI 005
62580,660,710,,,660,710,,,660,710,PHI 005
62625,,,1000,1080,,,1000,1080,,,PHI 010
62625,1090,1140,,,,,,,,,PHI 010
62626,,,1000,1080,,,1000,1080,,,PHI 010
62626,1150,1200,,,,,,,,,PHI 010
62627,,,,,1090,1140,,,,,PHI 010
62627,,,1000,1080,,,1000,1080,,,PHI 010
62628,,,,,1150,1200,,,,,PHI 010
62628,,,1000,1080,,,1000,1080,,,PHI 010
62629,,,,,,,1090,1140,,,PHI 010
62629,,,1000,1080,,,1000,1080,,,PHI 010
62630,,,,,,,1150,1200,,,PHI 010
62630,,,1000,1080,,,1000,1080,,,PHI 010
55092,,,1090,1140,,,,,,,PHI 012
55092,790,840,,,790,840,,,790,840,PHI 012
55093,790,840,,,790,840,,,790,840,PHI 012
55093,,,1150,1200,,,,,,,PHI 012
55094,,,,,1090,1140,,,,,PHI 012
55094,790,840,,,790,840,,,790,840,PHI 012
55095,,,,,1150,1200,,,,,PHI 012
55095,790,840,,,790,840,,,790,840,PHI 012
55096,,,,,,,1090,1140,,,PHI 012
55096,790,840,,,790,840,,,790,840,PHI 012
55097,790,840,,,790,840,,,790,840,PHI 012
55097,,,,,,,1150,1200,,,PHI 012
62513,,,630,710,,,630,710,,,PHI 013
62515,,,630,710,,,630,710,,,PHI 013G
62515,1090,1140,,,,,,,,,PHI 013G
62516,1150,1200,,,,,,,,,PHI 013G
62516,,,630,710,,,630,710,,,PHI 013G
62517,,,,,1090,1140,,,,,PHI 013G
62517,,,630,710,,,630,710,,,PHI 013G
62518,,,,,1150,1200,,,,,PHI 013G
62518,,,630,710,,,630,710,,,PHI 013G
55098,660,710,,,660,710,,,660,710,PHI 014
55098,1090,1140,,,,,,,,,PHI 014
55099,660,710,,,660,710,,,660,710,PHI 014
55099,1150,1200,,,,,,,,,PHI 014
55104,,,,,1090,1140,,,,,PHI 031
55104,600,650,,,600,650,,,600,650,PHI 031
55105,600,650,,,600,650,,,600,650,PHI 031
55105,,,,,1150,1200,,,,,PHI 031
62568,600,650,,,600,650,,,600,650,PHI 031
62568,,,,,,,1090,1140,,,PHI 031
62573,600,650,,,600,650,,,600,650,PHI 031
62573,,,,,,,1150,1200,,,PHI 031
62575,600,650,,,600,650,,,600,650,PHI 031
62575,,,,,,,,,1090,1140,PHI 031
62576,600,650,,,600,650,,,600,650,PHI 031
62576,,,,,,,,,1150,1200,PHI 031
55106,730,780,,,730,780,,,730,780,PHI 038
55106,,,,,1090,1140,,,,,PHI 038
55107,730,780,,,730,780,,,730,780,PHI 038
55107,,,,,1150,1200,,,,,PHI 038
55108,730,780,,,730,780,,,730,780,PHI 038
55108,1090,1140,,,,,,,,,PHI 038
55109,1150,1200,,,,,,,,,PHI 038
55109,730,780,,,730,780,,,730,780,PHI 038
@,,,,,,,,,,,PHI 098
@,,,,,,,,,,,PHI 099
55149,,,730,810,,,730,810,,,PHI 104
62521,600,710,,,600,710,,,,,PHI 111
55152,,,820,900,,,820,900,,,PHI 112
55152,,,1090,1140,,,,,,,PHI 112
55153,,,820,900,,,820,900,,,PHI 112
55153,,,1150,1200,,,,,,,PHI 112
55154,,,820,900,,,820,900,,,PHI 112
55154,,,,,,,1090,1140,,,PHI 112
55155,,,820,900,,,820,900,,,PHI 112
55155,,,,,,,1150,1200,,,PHI 112
55156,,,540,620,,,540,620,,,PHI 113
62522,,,820,900,,,820,900,,,PHI 115
55158,,,1090,1140,,,,,,,PHI 119
55158,,,820,900,,,820,900,,,PHI 119
55159,,,820,900,,,820,900,,,PHI 119
55159,,,1150,1200,,,,,,,PHI 119
55160,,,730,810,,,730,810,,,PHI 121
55161,730,840,,,730,840,,,,,PHI 133
55162,,,1000,1080,,,1000,1080,,,PHI 134
55163,,,910,990,,,910,990,,,PHI 161
62524,,,1000,1080,,,1000,1080,,,PHI 189D
@,,,,,,,,,,,PHI 194HA
@,,,,,,,,,,,PHI 194HB
@,,,,,,,,,,,PHI 198
@,,,,,,,,,,,PHI 199
62526,910,1080,,,,,,,,,PHI 202
62527,,,910,1080,,,,,,,PHI 203
55240,,,,,,,910,1080,,,PHI 214
62528,,,,,910,1080,,,,,PHI 290
@,,,,,,,,,,,PHI 298
@,,,,,,,,,,,PHI 299
@,,,,,,,,,,,PHI 396
54553,600,650,,,600,650,,,,,PHE 001
54554,540,590,,,540,590,,,,,PHE 001
54555,,,480,530,,,480,530,,,PHE 001
54556,480,530,,,480,530,,,,,PHE 001
54557,540,590,,,540,590,,,,,PHE 001
54558,,,540,590,,,540,590,,,PHE 001
54559,540,590,,,540,590,,,,,PHE 001
54560,600,650,,,600,650,,,,,PHE 001
54561,,,600,650,,,600,650,,,PHE 001
54562,,,660,710,,,660,710,,,PHE 001
54563,660,710,,,660,710,,,,,PHE 001
54564,,,600,650,,,600,650,,,PHE 001
54565,,,660,710,,,660,710,,,PHE 001
54566,,,600,650,,,600,650,,,PHE 001
54567,,,660,710,,,660,710,,,PHE 001
54568,,,660,710,,,660,710,,,PHE 001
54569,,,600,650,,,600,650,,,PHE 001
54570,,,660,710,,,660,710,,,PHE 001
54571,,,600,650,,,600,650,,,PHE 001
54572,730,780,,,730,780,,,,,PHE 001
54573,,,730,780,,,730,780,,,PHE 001
54574,,,600,650,,,600,650,,,PHE 001
54575,,,660,710,,,660,710,,,PHE 001
54577,,,870,980,,,,,,,PHE 001
54578,,,,,,,,,600,710,PHE 001
54579,,,540,590,,,540,590,,,PHE 001
54580,540,590,,,540,590,,,,,PHE 001
54581,,,480,530,,,480,530,,,PHE 001
54582,660,710,,,660,710,,,,,PHE 001
54583,,,540,590,,,540,590,,,PHE 001
54584,,,540,590,,,540,590,,,PHE 001
54585,660,710,,,660,710,,,,,PHE 001
54586,,,600,650,,,600,650,,,PHE 001
54588,540,590,,,540,590,,,,,PHE 001
54589,600,650,,,600,650,,,,,PHE 001
54590,540,590,,,540,590,,,,,PHE 001
54591,600,650,,,600,650,,,,,PHE 001
54592,660,710,,,660,710,,,,,PHE 001
54593,,,540,590,,,540,590,,,PHE 001
54594,540,590,,,540,590,,,,,PHE 001
54595,600,650,,,600,650,,,,,PHE 001
54596,,,540,590,,,540,590,,,PHE 001
54597,,,600,650,,,600,650,,,PHE 001
54598,,,660,710,,,660,710,,,PHE 001
54599,600,650,,,600,650,,,,,PHE 001
54600,540,590,,,540,590,,,,,PHE 001
54601,1090,1140,,,1090,1140,,,,,PHE 001
54602,1150,1200,,,1150,1200,,,,,PHE 001
54603,,,,,,,,,970,1080,PHE 001
54604,660,710,,,660,710,,,,,PHE 001
54605,600,650,,,600,650,,,,,PHE 001
54606,,,540,590,,,540,590,,,PHE 001
54607,,,600,650,,,600,650,,,PHE 001
54608,,,660,710,,,660,710,,,PHE 001
54609,600,650,,,600,650,,,,,PHE 001
54610,540,590,,,540,590,,,,,PHE 001
54611,660,710,,,660,710,,,,,PHE 001
54612,,,790,840,,,790,840,,,PHE 001
54613,480,530,,,480,530,,,,,PHE 001
54614,540,590,,,540,590,,,,,PHE 001
54615,600,650,,,600,650,,,,,PHE 001
54616,660,710,,,660,710,,,,,PHE 001
54617,730,780,,,730,780,,,,,PHE 001
54618,600,650,,,600,650,,,,,PHE 001
54619,,,600,650,,,600,650,,,PHE 001
54620,,,660,710,,,660,710,,,PHE 001
54621,,,,,,,,,,,PHE 001
54622,,,,,,,,,,,PHE 001
54644,,,,,540,590,,,,,PHE 007
54645,,,660,710,,,,,,,PHE 007
54646,,,,,790,840,,,,,PHE 007
54647,850,900,,,,,,,,,PHE 007
@,660,710,,,,,,,660,710,PHE 025
@,,,,,660,710,,,,,PHE 025
54649,970,1020,,,970,1020,,,,,PHE 044
@,,,,,,,,,,,PHE 092
@,,,,,,,,,,,PHE 097T
@,,,,,,,,,,,PHE 097TC
@,,,,,,,,,,,PHE 098
@,,,,,,,,,,,PHE 099
54864,,,630,710,,,630,710,,,PHE 141
@,,,,,,,,,,,PHE 192
@,,,,,,,,,,,PHE 197T
@,,,,,,,,,,,PHE 197TC
@,,,,,,,,,,,PHE 198
@,,,,,,,,,,,PHE 199
55389,,,820,900,,,820,900,,,PHY 001B
55390,450,530,,,,,,,,,PHY 007A
55390,1350,770,,,1350,770,,,,,PHY 007A
55391,450,530,,,,,,,,,PHY 007A
55391,850,990,,,,,850,990,,,PHY 007A
55392,450,530,,,,,,,,,PHY 007A
55392,1000,1140,,,1000,1140,,,,,PHY 007A
55393,450,530,,,,,,,,,PHY 007A
55393,1000,1140,,,1000,1140,,,,,PHY 007A
55394,450,530,,,,,,,,,PHY 007A
55394,,,480,620,,,480,620,,,PHY 007A
55395,450,530,,,,,,,,,PHY 007A
55395,,,1350,770,,,,,1350,770,PHY 007A
55396,450,530,,,,,,,,,PHY 007A
55396,,,,,,,1350,770,,,PHY 007A
55396,,,850,990,,,,,,,PHY 007A
55397,450,530,,,,,,,,,PHY 007A
55397,,,1000,1140,,,1000,1140,,,PHY 007A
55398,450,530,,,,,,,,,PHY 007A
55398,,,,,850,990,,,850,990,PHY 007A
55399,450,530,,,,,,,,,PHY 007A
55399,,,,,480,620,,,480,620,PHY 007A
55400,450,530,,,,,,,,,PHY 007A
55400,,,,,850,990,,,850,990,PHY 007A
55401,450,530,,,,,,,,,PHY 007A
55401,1350,770,,,1350,770,,,,,PHY 007A
55402,450,530,,,,,,,,,PHY 007A
55402,850,990,,,,,850,990,,,PHY 007A
55403,450,530,,,,,,,,,PHY 007A
55403,1000,1140,,,1000,1140,,,,,PHY 007A
55404,450,530,,,,,,,,,PHY 007A
55404,1000,1140,,,1000,1140,,,,,PHY 007A
55405,450,530,,,,,,,,,PHY 007A
55405,,,480,620,,,480,620,,,PHY 007A
55406,450,530,,,,,,,,,PHY 007A
55406,,,1350,770,,,,,1350,770,PHY 007A
55407,,,,,,,1350,770,,,PHY 007A
55407,450,530,,,,,,,,,PHY 007A
55407,,,850,990,,,,,,,PHY 007A
55408,,,1000,1140,,,1000,1140,,,PHY 007A
55408,450,530,,,,,,,,,PHY 007A
55409,450,530,,,,,,,,,PHY 007A
55409,,,,,850,990,,,850,990,PHY 007A
55410,,,,,480,620,,,480,620,PHY 007A
55410,540,620,,,,,,,,,PHY 007A
55411,540,620,,,,,,,,,PHY 007A
55411,,,,,850,990,,,850,990,PHY 007A
55412,,,450,530,,,,,,,PHY 007B
55412,,,1350,770,,,1350,770,,,PHY 007B
55413,,,450,530,,,,,,,PHY 007B
55413,,,850,990,,,,,850,990,PHY 007B
55414,,,450,530,,,,,,,PHY 007B
55414,,,1000,1140,,,1000,1140,,,PHY 007B
55415,,,450,530,,,,,,,PHY 007B
55415,,,1150,1290,,,1150,1290,,,PHY 007B
55416,,,,,,,,,1350,770,PHY 007B
55416,,,,,850,990,,,,,PHY 007B
55416,,,450,530,,,,,,,PHY 007B
55417,,,450,530,,,,,,,PHY 007B
55417,850,990,,,,,850,990,,,PHY 007B
55418,,,450,530,,,,,,,PHY 007B
55418,1000,1140,,,1000,1140,,,,,PHY 007B
55419,,,450,530,,,,,,,PHY 007B
55419,1150,1290,,,1150,1290,,,,,PHY 007B
55420,,,450,530,,,,,,,PHY 007B
55420,1350,770,,,1350,770,,,,,PHY 007B
55421,,,540,620,,,,,,,PHY 007B
55421,,,1350,770,,,1350,770,,,PHY 007B
55422,,,540,620,,,,,,,PHY 007B
55422,,,850,990,,,,,850,990,PHY 007B
55423,,,540,620,,,,,,,PHY 007B
55423,,,1000,1140,,,1000,1140,,,PHY 007B
55424,,,540,620,,,,,,,PHY 007B
55424,,,1150,1290,,,1150,1290,,,PHY 007B
55425,,,540,620,,,,,,,PHY 007B
55425,,,,,,,,,1350,770,PHY 007B
55425,,,,,850,990,,,,,PHY 007B
55426,,,540,620,,,,,,,PHY 007B
55426,850,990,,,,,850,990,,,PHY 007B
55427,,,540,620,,,,,,,PHY 007B
55427,1000,1140,,,1000,1140,,,,,PHY 007B
55428,,,540,620,,,,,,,PHY 007B
55428,1150,1290,,,1150,1290,,,,,PHY 007B
55429,,,540,620,,,,,,,PHY 007B
55429,1350,770,,,1350,770,,,,,PHY 007B
55430,,,,,450,530,,,,,PHY 007B
55430,,,,,1350,770,,,1350,770,PHY 007B
55431,,,,,450,530,,,,,PHY 007B
55431,850,990,,,850,990,,,,,PHY 007B
55432,,,,,450,530,,,,,PHY 007B
55432,1000,1140,,,1000,1140,,,,,PHY 007B
55433,,,,,450,530,,,,,PHY 007B
55433,1150,1290,,,1150,1290,,,,,PHY 007B
55434,,,1350,770,,,1350,770,,,PHY 007B
55434,,,,,450,530,,,,,PHY 007B
55435,,,,,450,530,,,,,PHY 007B
55435,,,1000,1140,,,1000,1140,,,PHY 007B
55436,,,,,450,530,,,,,PHY 007B
55436,,,1150,1290,,,1150,1290,,,PHY 007B
55437,,,,,450,530,,,,,PHY 007B
55437,1350,770,,,,,,,,,PHY 007B
55437,,,,,,,,,850,990,PHY 007B
55438,,,,,450,530,,,,,PHY 007B
55438,,,850,990,,,850,990,,,PHY 007B
55439,,,,,540,620,,,,,PHY 007B
55439,,,,,1350,770,,,1350,770,PHY 007B
55440,,,,,540,620,,,,,PHY 007B
55440,850,990,,,850,990,,,,,PHY 007B
55441,,,,,540,620,,,,,PHY 007B
55441,1000,1140,,,1000,1140,,,,,PHY 007B
55442,,,,,540,620,,,,,PHY 007B
55442,1150,1290,,,1150,1290,,,,,PHY 007B
55443,,,,,540,620,,,,,PHY 007B
55443,,,1350,770,,,1350,770,,,PHY 007B
55444,,,,,540,620,,,,,PHY 007B
55444,,,1000,1140,,,1000,1140,,,PHY 007B
55445,,,,,540,620,,,,,PHY 007B
55445,,,1150,1290,,,1150,1290,,,PHY 007B
55446,,,,,,,,,850,990,PHY 007B
55446,,,,,540,620,,,,,PHY 007B
55446,1350,770,,,,,,,,,PHY 007B
55447,,,,,540,620,,,,,PHY 007B
55447,,,850,990,,,850,990,,,PHY 007B
55448,,,,,,,450,530,,,PHY 007C
55448,1350,770,,,,,1350,770,,,PHY 007C
55449,,,,,,,450,530,,,PHY 007C
55449,,,850,990,,,850,990,,,PHY 007C
55450,,,,,,,450,530,,,PHY 007C
55450,,,1000,1140,,,1000,1140,,,PHY 007C
55451,,,,,,,450,530,,,PHY 007C
55451,,,1150,1290,,,1150,1290,,,PHY 007C
55452,,,,,,,450,530,,,PHY 007C
55452,480,620,,,480,620,,,,,PHY 007C
55453,,,,,,,450,530,,,PHY 007C
55453,850,990,,,850,990,,,,,PHY 007C
55454,,,,,,,450,530,,,PHY 007C
55454,1000,1140,,,1000,1140,,,,,PHY 007C
55455,,,,,,,450,530,,,PHY 007C
55455,1150,1290,,,1150,1290,,,,,PHY 007C
55456,,,,,,,450,530,,,PHY 007C
55456,,,1350,770,,,,,1350,770,PHY 007C
55457,,,,,,,450,530,,,PHY 007C
55457,,,,,1350,770,,,,,PHY 007C
55457,,,,,,,,,850,990,PHY 007C
55458,,,,,,,540,620,,,PHY 007C
55458,1350,770,,,,,1350,770,,,PHY 007C
55459,,,,,,,540,620,,,PHY 007C
55459,,,850,990,,,850,990,,,PHY 007C
55460,,,,,,,540,620,,,PHY 007C
55460,,,1000,1140,,,1000,1140,,,PHY 007C
55461,,,,,,,540,620,,,PHY 007C
55461,,,1150,1290,,,1150,1290,,,PHY 007C
55462,480,620,,,480,620,,,,,PHY 007C
55462,,,,,,,540,620,,,PHY 007C
55463,,,,,,,540,620,,,PHY 007C
55463,850,990,,,850,990,,,,,PHY 007C
55464,,,,,,,540,620,,,PHY 007C
55464,1000,1140,,,1000,1140,,,,,PHY 007C
55465,,,,,,,540,620,,,PHY 007C
55465,1150,1290,,,1150,1290,,,,,PHY 007C
55466,,,,,,,540,620,,,PHY 007C
55466,,,1350,770,,,,,1350,770,PHY 007C
55467,,,,,,,540,620,,,PHY 007C
55467,,,,,1350,770,,,,,PHY 007C
55467,,,,,,,,,850,990,PHY 007C
55468,,,,,,,,,450,530,PHY 007C
55468,,,1350,770,,,,,1350,770,PHY 007C
55469,,,,,,,,,450,530,PHY 007C
55469,480,620,,,480,620,,,,,PHY 007C
55470,1350,770,,,1350,770,,,,,PHY 007C
55470,,,,,,,,,450,530,PHY 007C
55471,,,,,,,,,450,530,PHY 007C
55471,1000,1140,,,1000,1140,,,,,PHY 007C
55472,,,,,,,,,450,530,PHY 007C
55472,1150,1290,,,1150,1290,,,,,PHY 007C
55473,,,,,,,,,450,530,PHY 007C
55473,,,850,990,,,850,990,,,PHY 007C
55474,,,,,,,,,450,530,PHY 007C
55474,,,1000,1140,,,1000,1140,,,PHY 007C
55475,,,,,,,,,450,530,PHY 007C
55475,,,1150,1290,,,1150,1290,,,PHY 007C
55476,,,,,,,,,450,530,PHY 007C
55476,,,,,850,990,,,850,990,PHY 007C
55477,,,,,,,,,540,620,PHY 007C
55477,,,1350,770,,,,,1350,770,PHY 007C
55478,480,620,,,480,620,,,,,PHY 007C
55478,,,,,,,,,540,620,PHY 007C
55479,,,,,,,,,540,620,PHY 007C
55479,1350,770,,,1350,770,,,,,PHY 007C
55480,,,,,,,,,540,620,PHY 007C
55480,1000,1140,,,1000,1140,,,,,PHY 007C
55481,,,,,,,,,540,620,PHY 007C
55481,1150,1290,,,1150,1290,,,,,PHY 007C
55482,,,,,,,,,540,620,PHY 007C
55482,,,850,990,,,850,990,,,PHY 007C
55483,,,,,,,,,540,620,PHY 007C
55483,,,1000,1140,,,1000,1140,,,PHY 007C
55484,,,,,,,,,540,620,PHY 007C
55484,,,1150,1290,,,1150,1290,,,PHY 007C
55485,,,,,,,,,540,620,PHY 007C
55485,,,,,850,990,,,850,990,PHY 007C
55486,480,620,,,,,,,,,PHY 009A
55486,790,840,,,790,840,,,790,840,PHY 009A
55486,970,1020,,,,,,,,,PHY 009A
55487,,,,,1350,770,,,,,PHY 009A
55487,790,840,,,790,840,,,790,840,PHY 009A
55487,1030,1080,,,,,,,,,PHY 009A
55488,790,840,,,790,840,,,790,840,PHY 009A
55488,,,,,940,1080,,,,,PHY 009A
55488,1090,1140,,,,,,,,,PHY 009A
